vehicle_id,driver_id,make,model,year,license_plate,insurance_provider,color,is_active,created_at
2157,2157,Toyota,Prius,2021,CQ50-498-2157,Intact Insurance,Grey,True,2023-08-06 00:00:00
2158,2158,Toyota,Prius,2020,RU89-840-2158,ICBC,Black,True,2023-04-19 00:00:00
2159,2159,Tesla,Model 3,2019,FB99-204-2159,Intact Insurance,Red,True,2023-08-04 00:00:00
2160,2160,Kia,Sportage,2019,YV56-996-2160,Aviva,Blue,True,2022-10-28 00:00:00
2161,2161,Toyota,RAV4,2024,AN29-187-2161,Desjardins,Blue,True,2023-09-06 00:00:00
2162,2162,Subaru,Forester,2023,DN85-406-2162,Intact Insurance,Silver,True,2023-11-16 00:00:00
2163,2163,Nissan,Rogue,2019,XN52-911-2163,Co-operators,Black,True,2023-10-16 00:00:00
2164,2164,Tesla,Model 3,2024,QF89-106-2164,Desjardins,Black,True,2022-08-07 00:00:00
2165,2165,Chevrolet,Equinox,2021,AZ87-163-2165,ICBC,Red,True,2022-08-04 00:00:00
2166,2166,Nissan,Rogue,2021,MN53-842-2166,Co-operators,Black,True,2023-11-03 00:00:00
2167,2167,Nissan,Sentra,2021,EI51-444-2167,Aviva,White,True,2023-09-22 00:00:00
2168,2168,Toyota,RAV4,2023,BT14-373-2168,Desjardins,Blue,True,2023-09-12 00:00:00
2169,2169,Nissan,Sentra,2021,KR56-196-2169,Desjardins,Grey,True,2024-01-01 00:00:00
2170,2170,Ford,Fusion,2024,FP51-957-2170,Aviva,Dark Blue,True,2023-04-09 00:00:00
2171,2171,Chevrolet,Malibu,2024,CJ39-106-2171,Desjardins,White,True,2023-01-29 00:00:00
2172,2172,Nissan,Sentra,2022,SS29-596-2172,Aviva,Dark Blue,True,2023-05-27 00:00:00
2173,2173,Kia,Sportage,2024,XN31-783-2173,Intact Insurance,Grey,True,2023-08-11 00:00:00
2174,2174,Chevrolet,Equinox,2020,LK67-963-2174,TD Insurance,Black,True,2023-03-14 00:00:00
2175,2175,Chevrolet,Malibu,2021,RT24-563-2175,TD Insurance,White,True,2023-12-22 00:00:00
2176,2176,Toyota,Camry,2019,TM45-134-2176,ICBC,White,True,2022-07-16 00:00:00
2177,2177,Chevrolet,Malibu,2020,SL93-910-2177,ICBC,Dark Blue,True,2022-05-19 00:00:00
2178,2178,Nissan,Rogue,2020,YZ52-711-2178,ICBC,Grey,True,2022-12-04 00:00:00
2179,2179,Toyota,RAV4,2022,QP91-217-2179,Co-operators,Blue,True,2023-08-08 00:00:00
2180,2180,Subaru,Forester,2022,QU32-295-2180,Aviva,Black,True,2023-12-04 00:00:00
2181,2181,Ford,Escape,2023,AZ82-479-2181,ICBC,Grey,True,2022-06-12 00:00:00
2182,2182,Nissan,Altima,2024,VA52-462-2182,ICBC,Black,True,2023-02-11 00:00:00
2183,2183,Kia,Sportage,2021,SU97-206-2183,Desjardins,White,True,2023-04-24 00:00:00
2184,2184,Toyota,Prius,2020,PK37-624-2184,Intact Insurance,Blue,True,2022-08-07 00:00:00
2185,2185,Nissan,Sentra,2022,WQ44-682-2185,Intact Insurance,Dark Blue,True,2022-08-24 00:00:00
2186,2186,Chevrolet,Malibu,2022,DX17-363-2186,Intact Insurance,Red,True,2022-07-31 00:00:00
2187,2187,Toyota,Corolla,2022,OT95-910-2187,Co-operators,White,True,2023-12-03 00:00:00
2188,2188,Honda,CR-V,2023,MF50-673-2188,Aviva,Dark Blue,True,2022-05-13 00:00:00
2189,2189,Tesla,Model 3,2020,AX84-307-2189,Desjardins,Dark Blue,True,2023-07-05 00:00:00
2190,2190,Honda,CR-V,2024,FM14-669-2190,Co-operators,Black,True,2023-09-13 00:00:00
2191,2191,Honda,Accord,2022,OF35-648-2191,ICBC,Silver,True,2023-05-28 00:00:00
2192,2192,Kia,Sportage,2023,KM63-476-2192,Aviva,Red,True,2023-10-06 00:00:00
2193,2193,Ford,Escape,2023,EB26-810-2193,Co-operators,Grey,True,2022-11-19 00:00:00
2194,2194,Nissan,Rogue,2024,TK76-140-2194,Intact Insurance,Black,True,2022-12-25 00:00:00
2195,2195,Chevrolet,Equinox,2023,TC62-671-2195,Aviva,Blue,True,2023-02-21 00:00:00
2196,2196,Toyota,RAV4,2021,LU24-184-2196,TD Insurance,Dark Blue,True,2022-10-28 00:00:00
2197,2197,Subaru,Forester,2023,TG23-677-2197,TD Insurance,White,True,2022-11-28 00:00:00
2198,2198,Toyota,Corolla,2024,VW94-618-2198,TD Insurance,Blue,True,2024-01-03 00:00:00
2199,2199,Hyundai,Elantra,2022,PP66-809-2199,Intact Insurance,Silver,True,2022-10-19 00:00:00
2200,2200,Nissan,Sentra,2023,UD82-702-2200,Aviva,White,True,2023-11-30 00:00:00
2201,2201,Toyota,Corolla,2019,AN87-473-2201,TD Insurance,Blue,True,2023-02-08 00:00:00
2202,2202,Tesla,Model 3,2020,TP49-938-2202,Co-operators,Black,True,2023-02-24 00:00:00
2203,2203,Nissan,Altima,2018,QP37-504-2203,Aviva,Black,True,2023-04-28 00:00:00
2204,2204,Chevrolet,Malibu,2020,ZJ40-398-2204,Aviva,Blue,True,2022-10-09 00:00:00
2205,2205,Toyota,Camry,2019,WD41-400-2205,ICBC,White,True,2022-06-06 00:00:00
2206,2206,Honda,Accord,2020,NG35-612-2206,Desjardins,White,True,2023-09-18 00:00:00
2207,2207,Toyota,Corolla,2019,RU69-798-2207,Desjardins,Silver,True,2022-12-04 00:00:00
2208,2208,Kia,Forte,2022,ID23-552-2208,Desjardins,Dark Blue,True,2023-07-05 00:00:00
2209,2209,Toyota,RAV4,2021,RJ56-633-2209,TD Insurance,Dark Blue,True,2023-03-28 00:00:00
2210,2210,Chevrolet,Equinox,2021,UF81-435-2210,TD Insurance,Silver,True,2022-10-27 00:00:00
2211,2211,Honda,CR-V,2018,ZD63-386-2211,TD Insurance,Blue,True,2023-12-08 00:00:00
2212,2212,Nissan,Rogue,2018,BK34-838-2212,TD Insurance,Dark Blue,True,2022-05-02 00:00:00
2213,2213,Tesla,Model Y,2021,JW34-343-2213,ICBC,Blue,True,2023-11-30 00:00:00
2214,2214,Tesla,Model Y,2022,RX14-732-2214,Intact Insurance,Grey,True,2023-03-30 00:00:00
2215,2215,Toyota,Corolla,2020,YH38-199-2215,Aviva,Red,True,2023-11-13 00:00:00
2216,2216,Subaru,Outback,2022,RU74-906-2216,TD Insurance,Black,True,2023-01-08 00:00:00
2217,2217,Nissan,Rogue,2019,RC52-717-2217,Desjardins,White,True,2023-05-02 00:00:00
2218,2218,Chevrolet,Malibu,2022,XX99-324-2218,Intact Insurance,Black,True,2022-07-30 00:00:00
2219,2219,Tesla,Model Y,2023,NX10-523-2219,Aviva,Black,True,2023-05-09 00:00:00
2220,2220,Nissan,Rogue,2022,ZC94-837-2220,Desjardins,Silver,True,2023-08-24 00:00:00
2221,2221,Kia,Sportage,2021,HZ19-216-2221,ICBC,Dark Blue,True,2023-07-05 00:00:00
2222,2222,Subaru,Outback,2019,XD74-353-2222,Intact Insurance,Red,True,2023-06-01 00:00:00
2223,2223,Toyota,Corolla,2022,RO48-468-2223,Desjardins,Silver,True,2022-07-05 00:00:00
2224,2224,Chevrolet,Malibu,2023,OR64-319-2224,ICBC,Silver,True,2023-10-11 00:00:00
2225,2225,Hyundai,Sonata,2024,OO27-883-2225,Co-operators,Grey,True,2023-07-18 00:00:00
2226,2226,Subaru,Outback,2020,BG51-453-2226,ICBC,Blue,True,2024-01-06 00:00:00
2227,2227,Toyota,Corolla,2023,KG34-266-2227,Aviva,Silver,True,2023-08-31 00:00:00
2228,2228,Nissan,Sentra,2022,PV49-878-2228,ICBC,Dark Blue,True,2023-10-20 00:00:00
2229,2229,Ford,Fusion,2024,MT66-144-2229,Aviva,White,True,2022-10-11 00:00:00
2230,2230,Toyota,Corolla,2019,JI52-778-2230,ICBC,Blue,True,2022-06-05 00:00:00
2231,2231,Honda,Accord,2023,HW72-892-2231,Intact Insurance,Red,True,2022-08-22 00:00:00
2232,2232,Hyundai,Tucson,2018,EI92-215-2232,ICBC,Grey,True,2023-11-19 00:00:00
2233,2233,Chevrolet,Equinox,2021,QK85-956-2233,Desjardins,Blue,True,2023-05-15 00:00:00
2234,2234,Chevrolet,Equinox,2021,PY97-217-2234,Aviva,Blue,True,2022-06-30 00:00:00
2235,2235,Ford,Escape,2022,MR99-970-2235,Intact Insurance,Black,True,2023-04-18 00:00:00
2236,2236,Kia,Forte,2023,SR81-434-2236,Intact Insurance,Black,True,2022-06-22 00:00:00
2237,2237,Kia,Forte,2018,RY44-789-2237,Desjardins,Silver,True,2024-01-15 00:00:00
2238,2238,Honda,Accord,2021,IA50-963-2238,Intact Insurance,Grey,True,2023-12-31 00:00:00
2239,2239,Nissan,Altima,2022,SE18-724-2239,Intact Insurance,Red,True,2023-08-09 00:00:00
2240,2240,Nissan,Sentra,2022,LE23-388-2240,TD Insurance,White,True,2022-06-02 00:00:00
2241,2241,Subaru,Forester,2021,KU87-204-2241,TD Insurance,Dark Blue,True,2023-08-11 00:00:00
2242,2242,Ford,Escape,2024,NJ98-138-2242,Intact Insurance,Grey,True,2022-08-22 00:00:00
2243,2243,Toyota,Camry,2019,FW29-450-2243,ICBC,Dark Blue,True,2023-04-25 00:00:00
2244,2244,Ford,Explorer,2019,WR30-626-2244,Aviva,Red,True,2024-01-01 00:00:00
2245,2245,Ford,Fusion,2018,ED53-580-2245,ICBC,Silver,True,2023-04-26 00:00:00
2246,2246,Toyota,Corolla,2023,JQ60-662-2246,Intact Insurance,Silver,True,2024-01-02 00:00:00
2247,2247,Chevrolet,Equinox,2021,YW53-124-2247,ICBC,Dark Blue,True,2023-02-02 00:00:00
2248,2248,Honda,Civic,2023,DM98-692-2248,Desjardins,Black,True,2023-07-21 00:00:00
2249,2249,Ford,Fusion,2021,OT66-602-2249,Intact Insurance,Grey,True,2023-03-13 00:00:00
2250,2250,Subaru,Forester,2024,HB96-128-2250,TD Insurance,Black,True,2023-07-21 00:00:00
2251,2251,Ford,Fusion,2022,UT45-413-2251,Aviva,Silver,True,2022-07-09 00:00:00
2252,2252,Kia,Sportage,2024,UP14-324-2252,Intact Insurance,White,True,2023-05-15 00:00:00
2253,2253,Tesla,Model Y,2023,QP38-933-2253,Desjardins,Dark Blue,True,2023-12-12 00:00:00
2254,2254,Toyota,RAV4,2018,KR42-308-2254,Co-operators,Black,True,2022-08-05 00:00:00
2255,2255,Hyundai,Elantra,2018,HI80-588-2255,Aviva,White,True,2022-08-22 00:00:00
2256,2256,Ford,Fusion,2020,YS87-944-2256,Desjardins,Silver,True,2022-09-06 00:00:00
2257,2257,Hyundai,Sonata,2023,DJ39-703-2257,ICBC,Dark Blue,True,2023-01-13 00:00:00
2258,2258,Toyota,Camry,2018,AJ96-672-2258,ICBC,Black,True,2023-07-18 00:00:00
2259,2259,Hyundai,Sonata,2020,QQ17-214-2259,ICBC,White,True,2023-07-26 00:00:00
2260,2260,Ford,Escape,2019,OW90-614-2260,TD Insurance,White,True,2023-10-29 00:00:00
2261,2261,Tesla,Model 3,2019,YK13-750-2261,ICBC,Red,True,2023-12-30 00:00:00
2262,2262,Hyundai,Sonata,2019,IX97-171-2262,Aviva,Silver,True,2022-10-14 00:00:00
2263,2263,Subaru,Outback,2024,SS97-945-2263,Co-operators,Blue,True,2022-07-05 00:00:00
2264,2264,Hyundai,Tucson,2019,AY17-375-2264,Co-operators,Black,True,2023-06-02 00:00:00
2265,2265,Honda,CR-V,2024,QW79-526-2265,Co-operators,Red,True,2023-12-06 00:00:00
2266,2266,Tesla,Model 3,2023,QJ66-428-2266,ICBC,Silver,True,2022-07-09 00:00:00
2267,2267,Chevrolet,Malibu,2021,KZ58-212-2267,Aviva,Black,True,2022-10-21 00:00:00
2268,2268,Nissan,Altima,2020,UI13-930-2268,TD Insurance,Dark Blue,True,2022-05-09 00:00:00
2269,2269,Toyota,Camry,2020,GF55-670-2269,ICBC,Grey,True,2023-02-08 00:00:00
2270,2270,Chevrolet,Equinox,2024,MT73-170-2270,Desjardins,Black,True,2022-04-18 00:00:00
2271,2271,Ford,Escape,2022,XQ36-477-2271,TD Insurance,Grey,True,2022-12-17 00:00:00
2272,2272,Subaru,Outback,2024,OR36-743-2272,Aviva,Black,True,2022-10-18 00:00:00
2273,2273,Kia,Forte,2021,BQ90-348-2273,Aviva,Silver,True,2023-08-12 00:00:00
2274,2274,Honda,CR-V,2018,OD23-159-2274,Desjardins,Silver,True,2022-09-06 00:00:00
2275,2275,Kia,Sportage,2022,MK67-786-2275,Desjardins,Blue,True,2023-07-13 00:00:00
2276,2276,Hyundai,Elantra,2023,GJ19-915-2276,TD Insurance,Red,True,2022-09-17 00:00:00
2277,2277,Tesla,Model Y,2023,AL15-360-2277,Co-operators,Grey,True,2023-04-19 00:00:00
2278,2278,Ford,Explorer,2022,IM60-939-2278,Co-operators,Grey,True,2022-09-05 00:00:00
2279,2279,Ford,Explorer,2018,GC27-818-2279,Aviva,Black,True,2022-07-30 00:00:00
2280,2280,Hyundai,Elantra,2024,XF60-452-2280,Desjardins,Grey,True,2022-12-08 00:00:00
2281,2281,Hyundai,Elantra,2022,OR57-152-2281,Desjardins,Grey,True,2023-04-16 00:00:00
2282,2282,Honda,Accord,2019,HL57-922-2282,Co-operators,Silver,True,2024-01-10 00:00:00
2283,2283,Subaru,Forester,2023,FB75-489-2283,TD Insurance,Red,True,2023-03-12 00:00:00
2284,2284,Toyota,Corolla,2018,TH35-753-2284,Aviva,Silver,True,2022-11-17 00:00:00
2285,2285,Kia,Sportage,2021,LW82-214-2285,Aviva,White,True,2022-09-18 00:00:00
2286,2286,Ford,Fusion,2021,ZG90-730-2286,Aviva,Grey,True,2023-09-21 00:00:00
2287,2287,Nissan,Sentra,2018,IU27-318-2287,TD Insurance,Dark Blue,True,2022-06-04 00:00:00
2288,2288,Hyundai,Tucson,2023,QK57-203-2288,Desjardins,Black,True,2022-11-24 00:00:00
2289,2289,Chevrolet,Malibu,2020,HW62-489-2289,Intact Insurance,Dark Blue,True,2022-06-27 00:00:00
2290,2290,Honda,CR-V,2020,WQ90-657-2290,ICBC,Silver,True,2023-04-12 00:00:00
2291,2291,Ford,Fusion,2021,VV50-125-2291,Desjardins,Red,True,2023-12-10 00:00:00
2292,2292,Ford,Explorer,2024,LV88-738-2292,ICBC,Dark Blue,True,2023-12-18 00:00:00
2293,2293,Toyota,Camry,2024,BC24-175-2293,ICBC,Black,True,2023-11-17 00:00:00
2294,2294,Nissan,Altima,2024,AL31-654-2294,Aviva,Blue,True,2023-12-03 00:00:00
2295,2295,Hyundai,Elantra,2023,BR29-203-2295,Intact Insurance,Grey,True,2023-11-21 00:00:00
2296,2296,Toyota,RAV4,2023,BQ71-605-2296,ICBC,Dark Blue,True,2023-10-29 00:00:00
2297,2297,Toyota,Corolla,2022,PJ53-517-2297,Desjardins,Silver,True,2023-08-04 00:00:00
2298,2298,Kia,Forte,2023,HO31-856-2298,ICBC,White,True,2022-06-12 00:00:00
2299,2299,Toyota,Corolla,2022,GY14-529-2299,Desjardins,White,True,2023-11-03 00:00:00
2300,2300,Nissan,Rogue,2023,DN16-258-2300,Desjardins,White,True,2023-07-16 00:00:00
2301,2301,Hyundai,Tucson,2023,EW21-584-2301,ICBC,Red,True,2022-10-15 00:00:00
2302,2302,Tesla,Model 3,2021,OC17-878-2302,Aviva,Red,True,2022-05-07 00:00:00
2303,2303,Kia,Sportage,2018,WV81-894-2303,Desjardins,White,True,2023-04-08 00:00:00
2304,2304,Tesla,Model 3,2020,CE20-309-2304,Co-operators,Red,True,2023-10-21 00:00:00
2305,2305,Honda,CR-V,2018,QH38-736-2305,Desjardins,White,True,2023-01-28 00:00:00
2306,2306,Ford,Escape,2019,FN42-245-2306,Aviva,Black,True,2022-05-15 00:00:00
2307,2307,Tesla,Model 3,2018,PI31-470-2307,ICBC,Black,True,2023-01-24 00:00:00
2308,2308,Tesla,Model 3,2020,PH80-305-2308,Desjardins,Dark Blue,True,2022-11-14 00:00:00
2309,2309,Nissan,Rogue,2021,BO64-266-2309,Co-operators,Red,True,2023-09-22 00:00:00
2310,2310,Toyota,Camry,2023,YT97-693-2310,Aviva,Dark Blue,True,2023-06-02 00:00:00
2311,2311,Toyota,Camry,2020,EJ91-419-2311,Intact Insurance,Blue,True,2024-01-18 00:00:00
2312,2312,Hyundai,Sonata,2021,YO99-211-2312,Intact Insurance,Black,True,2022-09-04 00:00:00
2313,2313,Ford,Explorer,2020,XP81-719-2313,ICBC,Grey,True,2023-10-16 00:00:00
2314,2314,Ford,Fusion,2023,PR25-223-2314,TD Insurance,Silver,True,2024-01-05 00:00:00
2315,2315,Toyota,Corolla,2019,JZ79-297-2315,Co-operators,Blue,True,2023-11-14 00:00:00
2316,2316,Ford,Escape,2024,MK34-759-2316,TD Insurance,Red,True,2023-08-07 00:00:00
2317,2317,Nissan,Rogue,2019,BO31-831-2317,ICBC,Grey,True,2022-08-21 00:00:00
2318,2318,Ford,Explorer,2024,YL68-750-2318,Desjardins,Black,True,2023-11-02 00:00:00
2319,2319,Honda,Accord,2023,XT23-981-2319,Desjardins,Black,True,2022-11-26 00:00:00
2320,2320,Hyundai,Elantra,2022,MY17-559-2320,ICBC,White,True,2023-08-23 00:00:00
2321,2321,Hyundai,Sonata,2021,XE30-268-2321,Desjardins,Silver,True,2023-01-12 00:00:00
2322,2322,Hyundai,Sonata,2021,ZU41-733-2322,TD Insurance,Dark Blue,True,2022-10-28 00:00:00
2323,2323,Kia,Sportage,2022,WE58-521-2323,ICBC,Black,True,2023-12-17 00:00:00
2324,2324,Ford,Fusion,2021,SM35-300-2324,Intact Insurance,White,True,2023-01-30 00:00:00
2325,2325,Toyota,RAV4,2020,YW89-674-2325,Aviva,Dark Blue,True,2023-01-12 00:00:00
2326,2326,Subaru,Outback,2021,OW85-363-2326,ICBC,Red,True,2023-02-23 00:00:00
2327,2327,Ford,Explorer,2018,XM73-480-2327,Co-operators,Grey,True,2023-11-18 00:00:00
2328,2328,Kia,Sportage,2020,YQ56-753-2328,TD Insurance,Silver,True,2023-11-06 00:00:00
2329,2329,Hyundai,Elantra,2024,XA86-910-2329,ICBC,Blue,True,2023-12-16 00:00:00
2330,2330,Toyota,Corolla,2022,CK50-153-2330,Co-operators,Grey,True,2023-02-05 00:00:00
2331,2331,Toyota,Corolla,2024,GG94-838-2331,Aviva,Red,True,2023-05-08 00:00:00
2332,2332,Kia,Sportage,2019,NY46-794-2332,Co-operators,Black,True,2023-10-08 00:00:00
2333,2333,Nissan,Sentra,2023,SK50-192-2333,Aviva,Dark Blue,True,2023-12-16 00:00:00
2334,2334,Nissan,Sentra,2021,EU97-262-2334,ICBC,Black,True,2023-05-03 00:00:00
2335,2335,Toyota,Corolla,2023,KT63-146-2335,Aviva,White,True,2023-05-09 00:00:00
2336,2336,Ford,Explorer,2018,NS68-569-2336,ICBC,Red,True,2022-06-22 00:00:00
2337,2337,Subaru,Forester,2021,MO97-873-2337,Desjardins,Black,True,2023-02-16 00:00:00
2338,2338,Chevrolet,Equinox,2018,EI72-946-2338,ICBC,Silver,True,2023-06-21 00:00:00
2339,2339,Toyota,Corolla,2020,VA98-258-2339,Intact Insurance,Grey,True,2023-03-21 00:00:00
2340,2340,Toyota,RAV4,2020,OE13-284-2340,Aviva,Red,True,2022-08-04 00:00:00
2341,2341,Tesla,Model Y,2022,YA54-319-2341,TD Insurance,White,True,2023-06-27 00:00:00
2342,2342,Honda,CR-V,2022,ZM41-671-2342,Aviva,Red,True,2023-06-25 00:00:00
2343,2343,Subaru,Forester,2018,LU37-486-2343,Desjardins,Silver,True,2023-06-08 00:00:00
2344,2344,Kia,Sportage,2021,LJ76-207-2344,ICBC,Dark Blue,True,2022-06-05 00:00:00
2345,2345,Toyota,Prius,2024,UD71-150-2345,TD Insurance,Blue,True,2022-08-17 00:00:00
2346,2346,Kia,Sportage,2018,DP63-379-2346,Desjardins,Red,True,2023-12-04 00:00:00
2347,2347,Subaru,Outback,2021,BM69-465-2347,Desjardins,Silver,True,2023-07-30 00:00:00
2348,2348,Tesla,Model 3,2023,LA71-908-2348,Co-operators,Black,True,2022-10-06 00:00:00
2349,2349,Subaru,Forester,2021,VF55-656-2349,Co-operators,Blue,True,2023-08-11 00:00:00
2350,2350,Toyota,Prius,2019,EU32-906-2350,ICBC,Grey,True,2023-04-08 00:00:00
2351,2351,Hyundai,Tucson,2019,UQ84-127-2351,Intact Insurance,Silver,True,2023-05-20 00:00:00
2352,2352,Ford,Explorer,2020,CQ28-762-2352,ICBC,Silver,True,2022-11-08 00:00:00
2353,2353,Toyota,Corolla,2020,BI44-653-2353,Desjardins,Blue,True,2022-06-16 00:00:00
2354,2354,Ford,Fusion,2019,XZ15-122-2354,ICBC,Grey,True,2023-03-08 00:00:00
2355,2355,Kia,Sportage,2021,RO83-603-2355,Intact Insurance,Silver,True,2022-07-19 00:00:00
2356,2356,Nissan,Altima,2021,IE89-689-2356,Aviva,White,True,2022-09-09 00:00:00
2357,2357,Toyota,RAV4,2020,WT63-529-2357,Co-operators,Blue,True,2022-09-07 00:00:00
2358,2358,Subaru,Outback,2019,YP37-152-2358,Co-operators,Grey,True,2022-12-22 00:00:00
2359,2359,Tesla,Model Y,2024,TH67-132-2359,TD Insurance,White,True,2023-01-24 00:00:00
2360,2360,Chevrolet,Equinox,2020,ZY63-594-2360,Aviva,Blue,True,2023-02-19 00:00:00
2361,2361,Kia,Forte,2022,TA91-157-2361,Co-operators,Red,True,2023-12-07 00:00:00
2362,2362,Ford,Fusion,2020,SS38-551-2362,Aviva,Grey,True,2023-11-10 00:00:00
2363,2363,Honda,Civic,2021,BW74-482-2363,Aviva,White,True,2022-06-27 00:00:00
2364,2364,Nissan,Rogue,2021,ZL17-398-2364,Desjardins,Silver,True,2023-01-12 00:00:00
2365,2365,Chevrolet,Equinox,2020,MN24-748-2365,Intact Insurance,Grey,True,2023-07-27 00:00:00
2366,2366,Toyota,RAV4,2021,EH17-287-2366,Aviva,Blue,True,2022-09-16 00:00:00
2367,2367,Subaru,Outback,2024,QZ21-316-2367,Co-operators,Dark Blue,True,2022-10-15 00:00:00
2368,2368,Toyota,Corolla,2019,WP28-843-2368,Co-operators,Silver,True,2023-08-15 00:00:00
2369,2369,Nissan,Altima,2019,FN32-420-2369,Aviva,Silver,True,2023-10-06 00:00:00
2370,2370,Hyundai,Elantra,2018,KZ32-832-2370,Desjardins,Blue,True,2022-11-17 00:00:00
2371,2371,Toyota,Corolla,2024,DD72-714-2371,TD Insurance,Blue,True,2023-04-16 00:00:00
2372,2372,Toyota,Prius,2024,JL17-853-2372,ICBC,Silver,True,2023-01-06 00:00:00
2373,2373,Subaru,Forester,2023,CE47-859-2373,ICBC,Grey,True,2023-06-28 00:00:00
2374,2374,Chevrolet,Equinox,2018,WB23-447-2374,TD Insurance,White,True,2022-08-07 00:00:00
2375,2375,Hyundai,Tucson,2019,OO12-785-2375,Intact Insurance,Silver,True,2022-11-18 00:00:00
2376,2376,Chevrolet,Malibu,2022,FX11-836-2376,Aviva,Dark Blue,True,2023-02-07 00:00:00
2377,2377,Nissan,Rogue,2019,KR52-230-2377,Intact Insurance,Dark Blue,True,2022-07-11 00:00:00
2378,2378,Toyota,Corolla,2018,PT85-978-2378,Desjardins,Black,True,2023-07-25 00:00:00
2379,2379,Ford,Fusion,2018,LP71-844-2379,Desjardins,Blue,True,2023-08-04 00:00:00
2380,2380,Nissan,Sentra,2019,HG92-439-2380,TD Insurance,Silver,True,2023-07-17 00:00:00
2381,2381,Honda,CR-V,2024,ES49-499-2381,Intact Insurance,Black,True,2022-09-11 00:00:00
2382,2382,Tesla,Model Y,2022,RW43-450-2382,Desjardins,Dark Blue,True,2023-12-06 00:00:00
2383,2383,Nissan,Rogue,2023,SU39-331-2383,ICBC,Blue,True,2023-01-04 00:00:00
2384,2384,Ford,Fusion,2023,FN85-969-2384,Co-operators,Grey,True,2022-05-31 00:00:00
2385,2385,Ford,Fusion,2024,WF68-738-2385,Intact Insurance,Blue,True,2023-08-20 00:00:00
2386,2386,Hyundai,Elantra,2019,UW34-647-2386,Co-operators,Black,True,2023-05-01 00:00:00
2387,2387,Subaru,Forester,2021,VL17-558-2387,ICBC,White,True,2023-09-19 00:00:00
2388,2388,Chevrolet,Malibu,2021,XL54-673-2388,ICBC,Blue,True,2022-08-06 00:00:00
2389,2389,Kia,Forte,2019,KJ60-823-2389,TD Insurance,Red,True,2023-03-29 00:00:00
2390,2390,Honda,Civic,2019,QS68-450-2390,Desjardins,Red,True,2022-12-20 00:00:00
2391,2391,Subaru,Forester,2024,VY61-674-2391,ICBC,Grey,True,2022-06-13 00:00:00
2392,2392,Toyota,RAV4,2018,FK60-790-2392,Co-operators,Dark Blue,True,2023-12-09 00:00:00
2393,2393,Chevrolet,Malibu,2019,TS66-808-2393,TD Insurance,Red,True,2023-11-17 00:00:00
2394,2394,Subaru,Forester,2024,OY21-390-2394,TD Insurance,Blue,True,2023-11-19 00:00:00
2395,2395,Chevrolet,Equinox,2022,MZ91-301-2395,Desjardins,Grey,True,2023-07-28 00:00:00
2396,2396,Nissan,Altima,2020,AK57-467-2396,Intact Insurance,Dark Blue,True,2023-10-20 00:00:00
2397,2397,Kia,Forte,2019,YI80-382-2397,Intact Insurance,White,True,2023-05-21 00:00:00
2398,2398,Honda,Civic,2022,TT51-431-2398,Aviva,Silver,True,2023-01-02 00:00:00
2399,2399,Ford,Fusion,2022,ER86-593-2399,Intact Insurance,Blue,True,2022-09-29 00:00:00
2400,2400,Tesla,Model Y,2021,QS77-227-2400,Desjardins,Red,True,2022-07-12 00:00:00
2401,2401,Toyota,Prius,2023,RK81-986-2401,ICBC,Silver,True,2022-11-21 00:00:00
2402,2402,Honda,CR-V,2022,UW30-963-2402,ICBC,Silver,True,2023-07-03 00:00:00
2403,2403,Kia,Sportage,2022,XM54-946-2403,Intact Insurance,Dark Blue,True,2023-12-16 00:00:00
2404,2404,Nissan,Sentra,2023,UE50-502-2404,Desjardins,Black,True,2023-10-04 00:00:00
2405,2405,Toyota,Camry,2018,BB40-807-2405,ICBC,Black,True,2022-05-06 00:00:00
2406,2406,Ford,Explorer,2020,DF65-767-2406,Co-operators,Black,True,2022-04-20 00:00:00
2407,2407,Subaru,Forester,2018,BH19-242-2407,ICBC,Black,True,2023-07-11 00:00:00
2408,2408,Kia,Sportage,2023,ET88-801-2408,Aviva,Dark Blue,True,2023-01-24 00:00:00
2409,2409,Ford,Explorer,2020,MY30-281-2409,TD Insurance,Dark Blue,True,2024-01-06 00:00:00
2410,2410,Nissan,Rogue,2020,BP59-348-2410,ICBC,Grey,True,2022-11-25 00:00:00
2411,2411,Kia,Forte,2018,QM39-361-2411,Aviva,Red,True,2023-04-18 00:00:00
2412,2412,Nissan,Altima,2024,JZ70-112-2412,TD Insurance,Black,True,2024-01-18 00:00:00
2413,2413,Ford,Fusion,2022,BL49-104-2413,TD Insurance,Black,True,2022-09-30 00:00:00
2414,2414,Subaru,Outback,2022,TT72-680-2414,Intact Insurance,Black,True,2022-07-02 00:00:00
2415,2415,Ford,Fusion,2023,NE20-443-2415,ICBC,Blue,True,2023-08-04 00:00:00
2416,2416,Hyundai,Elantra,2018,IK96-141-2416,Co-operators,White,True,2022-12-21 00:00:00
2417,2417,Toyota,Prius,2020,EG56-273-2417,Co-operators,Red,True,2023-03-08 00:00:00
2418,2418,Honda,CR-V,2024,FE14-667-2418,Co-operators,Red,True,2022-07-13 00:00:00
