ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
9533,7815,220,2024-11-30 16:49:00,2024-11-30 16:55:00,2024-11-30 17:05:00,43.672525,-79.452646,43.728664,-79.460805,2.77,8.12,1.1,completed,
9534,9809,325,2024-12-15 21:26:00,2024-12-15 21:38:00,2024-12-15 21:58:00,51.012438,-114.056031,51.093441,-114.020061,5.58,22.62,2.0,completed,
9535,7578,2421,2024-05-10 01:16:00,2024-05-10 01:22:00,2024-05-10 01:34:00,49.86044,-97.076186,49.901458,-97.180368,2.83,7.46,1.0,completed,
9536,2913,1219,2024-06-19 08:08:00,2024-06-19 08:11:00,2024-06-19 08:51:00,49.946952,-97.062381,49.86805,-97.088643,19.39,61.29,2.0,completed,
9537,9704,1474,2024-03-25 14:31:00,2024-03-25 14:41:00,2024-03-25 14:49:00,48.487148,-123.335848,48.391218,-123.387928,1.72,6.5,1.1,completed,
9538,5205,515,2024-12-30 14:34:00,2024-12-30 14:42:00,2024-12-30 15:15:00,49.245852,-123.069321,49.32016,-123.138273,15.59,31.66,1.25,completed,
9539,8601,67,2024-08-08 07:39:00,,,50.99506,-113.999816,50.987921,-114.059643,8.0,5.0,1.0,cancelled,no_show
9540,2950,2110,2024-08-17 08:10:00,,,43.614391,-79.312317,43.61073,-79.442971,29.38,5.0,1.75,cancelled,no_show
9541,4267,448,2024-08-21 22:51:00,2024-08-21 23:02:00,2024-08-21 23:39:00,44.585898,-63.5323,44.647117,-63.568848,17.62,35.21,1.25,completed,
9542,2888,461,2024-07-11 03:30:00,2024-07-11 03:33:00,2024-07-11 04:40:00,44.66943,-63.500536,44.662728,-63.513858,28.79,65.71,1.5,completed,
9543,5813,1178,2024-08-05 21:57:00,2024-08-05 22:04:00,2024-08-05 23:20:00,43.695485,-79.363283,43.698097,-79.408413,34.65,104.02,2.0,completed,
9544,4798,2215,2024-05-23 00:47:00,2024-05-23 00:54:00,2024-05-23 01:30:00,48.419983,-123.436691,48.492012,-123.34529,14.12,40.72,1.75,completed,
9545,5154,2224,2024-05-20 22:46:00,2024-05-20 22:58:00,2024-05-21 00:21:00,45.504162,-73.536984,45.427867,-73.618089,34.95,104.86,2.0,completed,
9546,6666,953,2024-02-22 11:51:00,,,45.379121,-75.740999,45.485373,-75.634808,18.51,0.0,2.0,cancelled,driver_cancelled
9547,7467,2278,2024-05-15 23:56:00,2024-05-15 23:59:00,2024-05-16 00:08:00,44.625574,-63.610883,44.635243,-63.588219,4.65,15.02,1.5,completed,
9548,9688,406,2024-09-06 14:19:00,2024-09-06 14:24:00,2024-09-06 15:07:00,49.869355,-97.167598,49.913532,-97.174723,18.28,29.09,1.0,completed,
9549,9907,1982,2024-05-22 04:12:00,2024-05-22 04:23:00,2024-05-22 04:57:00,45.513264,-73.505729,45.576481,-73.571829,15.77,25.58,1.0,completed,
9550,9513,566,2024-02-21 21:55:00,2024-02-21 21:58:00,2024-02-21 22:36:00,46.743196,-71.220457,46.883185,-71.178085,15.75,25.55,1.0,completed,
9551,7657,2104,2024-05-23 17:14:00,2024-05-23 17:26:00,2024-05-23 18:35:00,44.695557,-63.527887,44.615381,-63.52141,32.05,48.37,1.0,completed,
9552,6482,2030,2024-12-22 14:13:00,2024-12-22 14:24:00,2024-12-22 15:31:00,48.47445,-123.408301,48.374472,-123.413916,31.38,83.01,1.75,completed,
9553,5094,355,2024-02-01 15:36:00,2024-02-01 15:43:00,2024-02-01 17:05:00,45.530973,-73.496961,45.57807,-73.643482,33.88,50.93,1.0,completed,
9554,9565,2065,2024-02-25 10:14:00,2024-02-25 10:25:00,2024-02-25 11:40:00,49.306508,-123.051611,49.336652,-123.119976,32.93,62.0,1.25,completed,
9555,9298,937,2024-02-13 15:01:00,2024-02-13 15:09:00,2024-02-13 15:57:00,51.048026,-114.075234,51.064353,-114.037424,22.92,62.28,1.75,completed,
9556,4658,1307,2024-02-23 07:33:00,,,53.487483,-113.483318,53.604159,-113.555249,28.24,5.0,1.75,cancelled,rider_cancelled
9557,3696,822,2024-04-30 23:18:00,2024-04-30 23:30:00,2024-05-01 00:26:00,45.48887,-75.680379,45.458611,-75.628948,23.03,44.68,1.25,completed,
9558,6044,979,2024-04-13 00:29:00,2024-04-13 00:33:00,2024-04-13 01:58:00,46.840743,-71.206131,46.827051,-71.255598,36.51,95.57,1.75,completed,
9559,3552,2025,2024-12-08 16:28:00,2024-12-08 16:32:00,2024-12-08 17:58:00,49.265232,-123.138727,49.282784,-123.087758,37.14,110.99,2.0,completed,
9560,6373,304,2024-07-30 00:11:00,2024-07-30 00:22:00,2024-07-30 01:40:00,53.595109,-113.510914,53.483331,-113.450814,33.3,50.12,1.0,completed,
9561,7037,237,2024-06-30 10:09:00,2024-06-30 10:16:00,2024-06-30 10:57:00,45.440652,-73.502514,45.489924,-73.601019,16.56,40.03,1.5,completed,
9562,2852,2483,2024-02-01 20:53:00,2024-02-01 21:01:00,2024-02-01 21:41:00,46.866335,-71.217741,46.852052,-71.247032,17.46,27.94,1.0,completed,
9563,3546,1216,2024-11-26 09:58:00,2024-11-26 10:07:00,2024-11-26 10:49:00,49.974255,-97.155607,49.841515,-97.105697,18.43,58.6,2.0,completed,
9564,7273,113,2024-04-15 19:16:00,2024-04-15 19:20:00,2024-04-15 19:57:00,45.484041,-73.535847,45.56042,-73.504758,16.19,32.71,1.25,completed,
9565,2751,680,2024-06-16 13:44:00,2024-06-16 13:55:00,2024-06-16 14:52:00,44.691651,-63.582014,44.662077,-63.537283,25.03,38.54,1.0,completed,
9566,9723,1569,2024-06-19 15:52:00,2024-06-19 15:56:00,2024-06-19 16:13:00,49.951259,-97.07193,49.905291,-97.136699,8.22,16.51,1.1,completed,
9567,7610,673,2024-01-14 20:35:00,2024-01-14 20:43:00,2024-01-14 21:59:00,45.491355,-73.562635,45.42537,-73.536017,33.16,49.92,1.0,completed,
9568,8853,25,2024-08-11 13:19:00,2024-08-11 13:22:00,2024-08-11 14:09:00,45.441584,-73.527423,45.445375,-73.540598,21.97,37.68,1.1,completed,
9569,4479,767,2024-05-22 21:04:00,2024-05-22 21:13:00,2024-05-22 22:33:00,46.826394,-71.200954,46.749464,-71.278957,33.36,50.2,1.0,completed,
9570,3300,1759,2024-10-01 02:07:00,2024-10-01 02:16:00,2024-10-01 03:17:00,49.93566,-97.110614,49.8876,-97.093657,27.09,41.43,1.0,completed,
9571,5462,1526,2024-09-28 21:37:00,2024-09-28 21:44:00,2024-09-28 22:06:00,49.962575,-97.092937,49.969937,-97.163315,8.41,19.09,1.25,completed,
9572,9586,1102,2024-11-28 03:57:00,2024-11-28 04:07:00,2024-11-28 05:25:00,53.568845,-113.48426,53.620393,-113.475657,32.73,49.32,1.0,completed,
9573,8130,1043,2024-11-01 13:20:00,2024-11-01 13:24:00,2024-11-01 14:18:00,43.658136,-79.320853,43.65468,-79.354467,26.24,44.26,1.1,completed,
9574,3038,883,2024-08-11 05:58:00,2024-08-11 06:08:00,2024-08-11 06:33:00,44.636073,-63.62373,44.586349,-63.546663,11.37,29.13,1.5,completed,
9575,7391,77,2024-06-25 22:08:00,2024-06-25 22:16:00,2024-06-25 23:15:00,45.434108,-75.661361,45.432756,-75.696463,25.17,38.74,1.0,completed,
9576,5471,250,2024-03-27 08:47:00,,,49.853208,-97.067587,49.887803,-97.193133,30.95,0.0,2.0,cancelled,driver_cancelled
9577,2766,507,2024-01-10 09:30:00,2024-01-10 09:33:00,2024-01-10 10:38:00,53.600715,-113.457017,53.527421,-113.442765,29.34,44.58,1.0,completed,
9578,7033,2464,2024-07-03 07:39:00,2024-07-03 07:47:00,2024-07-03 08:34:00,51.085328,-114.011156,50.971916,-114.02529,21.01,32.91,1.0,completed,
9579,5467,753,2024-04-08 11:21:00,2024-04-08 11:26:00,2024-04-08 11:48:00,49.826586,-97.080342,49.96561,-97.216291,6.98,16.59,1.25,completed,
9580,9427,1072,2024-01-09 18:42:00,2024-01-09 18:54:00,2024-01-09 19:18:00,46.883674,-71.139378,46.794792,-71.207688,11.92,35.33,1.75,completed,
9581,4792,41,2024-11-30 22:50:00,2024-11-30 22:58:00,2024-11-30 23:53:00,53.550837,-113.440522,53.547557,-113.498649,22.43,69.8,2.0,completed,
9582,2644,2250,2024-08-25 22:10:00,2024-08-25 22:16:00,2024-08-25 22:25:00,51.083448,-114.073927,51.119612,-114.077791,2.44,8.64,1.25,completed,
9583,3793,287,2024-04-29 02:29:00,2024-04-29 02:36:00,2024-04-29 02:43:00,45.410136,-75.751199,45.420545,-75.662622,1.87,6.12,1.0,completed,
9584,7687,1000,2024-02-02 20:23:00,2024-02-02 20:35:00,2024-02-02 21:31:00,49.848249,-97.202193,49.852883,-97.199317,26.48,81.14,2.0,completed,
9585,8297,1899,2024-09-27 13:28:00,,,45.523636,-73.550227,45.538787,-73.58447,14.42,5.0,1.25,cancelled,no_show
9586,9441,1930,2024-10-22 11:36:00,2024-10-22 11:39:00,2024-10-22 12:41:00,45.360626,-75.759295,45.413049,-75.678653,29.64,45.0,1.0,completed,
9587,6083,2157,2024-08-28 16:20:00,2024-08-28 16:23:00,2024-08-28 17:31:00,48.406843,-123.355331,48.395326,-123.301728,28.95,66.04,1.5,completed,
9588,7071,354,2024-06-22 23:46:00,2024-06-22 23:58:00,2024-06-23 01:00:00,45.571509,-73.606404,45.580944,-73.586873,26.8,71.78,1.75,completed,
9589,8469,818,2024-09-20 19:51:00,2024-09-20 20:01:00,2024-09-20 20:55:00,50.998205,-114.107888,51.057831,-114.088266,26.32,70.61,1.75,completed,
9590,6024,432,2024-07-25 02:15:00,2024-07-25 02:26:00,2024-07-25 02:57:00,51.009009,-114.078611,51.096112,-114.121857,13.5,22.4,1.0,completed,
9591,2549,2496,2024-04-11 10:15:00,2024-04-11 10:20:00,2024-04-11 11:18:00,48.355357,-123.408759,48.478659,-123.327728,26.46,40.54,1.0,completed,
9592,2507,721,2024-12-17 00:43:00,2024-12-17 00:50:00,2024-12-17 01:32:00,45.490111,-73.508277,45.575417,-73.554252,16.87,47.46,1.75,completed,
9593,5444,517,2024-08-04 04:29:00,2024-08-04 04:40:00,2024-08-04 05:57:00,44.725662,-63.540615,44.572926,-63.570432,32.81,74.15,1.5,completed,
9594,5639,1341,2024-11-10 15:22:00,2024-11-10 15:33:00,2024-11-10 16:24:00,48.387697,-123.435986,48.381219,-123.418149,23.25,63.09,1.75,completed,
9595,2763,2403,2024-05-22 20:23:00,,,49.853685,-97.112224,49.825301,-97.067496,8.32,5.0,1.0,cancelled,no_show
9596,3843,195,2024-07-14 12:02:00,2024-07-14 12:10:00,2024-07-14 12:33:00,44.666549,-63.616503,44.589444,-63.546326,10.95,18.83,1.0,completed,
9597,8770,1593,2024-09-08 20:39:00,2024-09-08 20:50:00,2024-09-08 21:17:00,44.594582,-63.637451,44.585969,-63.603751,9.29,16.51,1.0,completed,
9598,8631,2113,2024-04-08 14:53:00,2024-04-08 14:57:00,2024-04-08 15:50:00,44.585311,-63.644275,44.728475,-63.514256,25.48,39.17,1.0,completed,
9599,5193,2108,2024-11-03 11:24:00,2024-11-03 11:33:00,2024-11-03 11:39:00,45.385802,-75.678013,45.406426,-75.68903,2.38,10.25,1.5,completed,
9600,6164,2209,2024-07-24 06:00:00,2024-07-24 06:09:00,2024-07-24 07:01:00,46.836216,-71.210777,46.849406,-71.161936,20.18,47.63,1.5,completed,
9601,3712,549,2024-10-31 08:57:00,2024-10-31 09:04:00,2024-10-31 09:40:00,48.378332,-123.316336,48.353271,-123.30081,13.72,22.71,1.0,completed,
9602,9566,1697,2024-11-15 03:07:00,2024-11-15 03:13:00,2024-11-15 03:50:00,46.790777,-71.271176,46.843506,-71.143281,16.06,25.98,1.0,completed,
9603,8115,853,2024-04-03 00:58:00,2024-04-03 01:04:00,2024-04-03 01:36:00,50.98048,-114.08542,50.97861,-114.032433,14.21,23.39,1.0,completed,
9604,6302,153,2024-04-01 03:32:00,2024-04-01 03:41:00,2024-04-01 04:22:00,53.48003,-113.557972,53.515621,-113.518373,19.57,54.07,1.75,completed,
9605,9516,1066,2024-05-12 15:33:00,2024-05-12 15:40:00,2024-05-12 16:29:00,45.394462,-75.643619,45.417552,-75.769771,23.64,36.6,1.0,completed,
9606,2589,279,2024-04-27 11:58:00,2024-04-27 12:04:00,2024-04-27 13:28:00,51.016676,-114.040672,51.045133,-114.004808,36.65,54.81,1.0,completed,
9607,9752,810,2024-02-15 11:54:00,2024-02-15 12:05:00,2024-02-15 13:25:00,48.487674,-123.440393,48.469933,-123.425489,33.36,87.86,1.75,completed,
9608,4158,2258,2024-08-14 09:30:00,2024-08-14 09:40:00,2024-08-14 09:48:00,45.517739,-73.559067,45.573464,-73.557824,1.65,5.81,1.0,completed,
9609,7942,925,2024-07-15 13:42:00,2024-07-15 13:47:00,2024-07-15 14:06:00,44.661773,-63.600214,44.646722,-63.609034,7.2,27.16,2.0,completed,
9610,8688,797,2024-06-07 13:47:00,2024-06-07 13:52:00,2024-06-07 14:10:00,49.299703,-123.171107,49.355749,-123.115513,4.55,9.87,1.0,completed,
9611,9206,1766,2024-12-08 18:58:00,2024-12-08 19:02:00,2024-12-08 19:35:00,51.027518,-114.098239,51.020797,-114.058106,11.99,40.57,2.0,completed,
9612,3737,274,2024-04-18 15:36:00,2024-04-18 15:47:00,2024-04-18 17:02:00,51.112741,-114.084625,51.052139,-114.033659,31.76,95.93,2.0,completed,
9613,9167,836,2024-11-22 12:45:00,2024-11-22 12:50:00,2024-11-22 14:07:00,49.225798,-123.187061,49.311877,-123.10711,31.39,47.45,1.0,completed,
9614,5391,2241,2024-05-09 05:05:00,2024-05-09 05:16:00,2024-05-09 06:28:00,45.483408,-73.54582,45.471309,-73.625369,33.41,55.3,1.1,completed,
9615,7570,476,2024-01-22 14:27:00,2024-01-22 14:30:00,2024-01-22 15:27:00,48.505739,-123.420406,48.417699,-123.355595,25.25,42.73,1.1,completed,
9616,9371,2209,2024-09-28 05:39:00,2024-09-28 05:51:00,2024-09-28 07:13:00,51.02239,-114.077851,50.975724,-114.069942,35.91,59.15,1.1,completed,
9617,8525,20,2024-05-16 17:32:00,2024-05-16 17:43:00,2024-05-16 18:41:00,53.569145,-113.447619,53.569029,-113.525118,22.95,35.63,1.0,completed,
9618,6885,538,2024-10-11 08:32:00,,,53.619612,-113.424243,53.613692,-113.561609,28.9,0.0,1.0,cancelled,driver_cancelled
9619,8121,1428,2024-01-01 19:40:00,,,49.933847,-97.059002,49.839539,-97.171875,25.98,0.0,2.0,cancelled,driver_cancelled
9620,6487,838,2024-04-23 12:39:00,2024-04-23 12:47:00,2024-04-23 13:42:00,46.784107,-71.189804,46.831939,-71.170579,25.82,69.38,1.75,completed,
9621,8999,1268,2024-03-05 13:03:00,2024-03-05 13:14:00,2024-03-05 14:11:00,53.584887,-113.530522,53.544256,-113.475201,25.2,38.78,1.0,completed,
9622,3290,831,2024-02-05 12:42:00,2024-02-05 12:54:00,2024-02-05 13:43:00,45.364796,-75.664605,45.353371,-75.675452,18.69,29.67,1.0,completed,
9623,3223,52,2024-03-30 04:00:00,2024-03-30 04:09:00,2024-03-30 04:22:00,49.253448,-123.158546,49.347421,-123.154009,4.12,10.19,1.1,completed,
9624,7797,388,2024-02-09 12:56:00,2024-02-09 13:04:00,2024-02-09 14:12:00,48.370819,-123.335153,48.424038,-123.333042,28.35,86.38,2.0,completed,
9625,6275,1837,2024-04-25 11:47:00,2024-04-25 11:56:00,2024-04-25 12:51:00,51.052069,-114.081708,51.047981,-114.073587,25.41,58.61,1.5,completed,
9626,4286,1475,2024-04-01 22:38:00,2024-04-01 22:44:00,2024-04-01 23:24:00,45.438188,-75.676453,45.396414,-75.680119,19.1,52.92,1.75,completed,
9627,5553,2454,2024-01-07 05:11:00,2024-01-07 05:21:00,2024-01-07 05:51:00,46.837085,-71.234375,46.863606,-71.230925,11.5,39.2,2.0,completed,
9628,4651,1898,2024-01-20 03:49:00,2024-01-20 03:56:00,2024-01-20 05:03:00,45.405515,-75.627937,45.35807,-75.695411,30.15,45.71,1.0,completed,
9629,4438,186,2024-07-19 00:38:00,2024-07-19 00:48:00,2024-07-19 01:14:00,45.415116,-75.726457,45.383428,-75.768224,11.95,25.29,1.25,completed,
9630,2781,2371,2024-12-07 20:10:00,2024-12-07 20:13:00,2024-12-07 20:51:00,48.504664,-123.395806,48.392022,-123.414584,15.04,36.83,1.5,completed,
9631,3050,336,2024-03-14 11:14:00,2024-03-14 11:18:00,2024-03-14 12:17:00,45.538045,-73.618355,45.455933,-73.505435,23.98,55.61,1.5,completed,
9632,4740,742,2024-06-21 14:39:00,2024-06-21 14:47:00,2024-06-21 15:42:00,44.705756,-63.505911,44.571338,-63.627677,26.72,61.36,1.5,completed,
9633,7194,2267,2024-11-15 19:28:00,2024-11-15 19:32:00,2024-11-15 20:10:00,51.117996,-114.126216,51.061387,-114.032432,18.08,57.62,2.0,completed,
9634,8570,2479,2024-05-14 10:51:00,2024-05-14 11:03:00,2024-05-14 11:11:00,45.538053,-73.639467,45.55195,-73.591353,3.59,10.66,1.25,completed,
9635,4447,747,2024-02-27 14:20:00,2024-02-27 14:24:00,2024-02-27 15:34:00,46.851411,-71.184796,46.855427,-71.175585,31.17,47.14,1.0,completed,
9636,3926,1564,2024-06-25 12:53:00,2024-06-25 13:03:00,2024-06-25 13:53:00,45.492369,-73.529125,45.479537,-73.50523,20.04,31.56,1.0,completed,
9637,9543,1570,2024-03-09 06:43:00,2024-03-09 06:51:00,2024-03-09 08:03:00,44.601491,-63.567188,44.595869,-63.587665,34.52,51.83,1.0,completed,
9638,9885,448,2024-08-14 20:35:00,2024-08-14 20:38:00,2024-08-14 21:05:00,50.986101,-114.047409,50.986613,-114.126085,10.69,27.7,1.5,completed,
9639,3514,1764,2024-09-09 05:48:00,2024-09-09 05:56:00,2024-09-09 06:40:00,48.498939,-123.291541,48.409807,-123.388679,19.78,62.38,2.0,completed,
9640,8322,1475,2024-01-13 02:38:00,2024-01-13 02:50:00,2024-01-13 04:11:00,49.276377,-123.19073,49.305581,-123.054449,36.29,54.31,1.0,completed,
9641,3468,1300,2024-08-25 07:34:00,2024-08-25 07:44:00,2024-08-25 08:01:00,51.099927,-114.119154,51.080066,-114.064297,9.28,20.61,1.25,completed,
9642,6452,106,2024-07-02 19:48:00,2024-07-02 19:54:00,2024-07-02 20:23:00,51.106661,-114.03787,51.071189,-114.064122,12.67,21.24,1.0,completed,
9643,9525,1279,2024-08-31 20:46:00,2024-08-31 20:57:00,2024-08-31 22:07:00,50.995787,-114.11172,51.103087,-114.070277,33.34,87.81,1.75,completed,
9644,8391,1838,2024-02-13 18:15:00,2024-02-13 18:24:00,2024-02-13 19:31:00,45.464911,-75.769117,45.476566,-75.628186,28.67,87.28,2.0,completed,
9645,4891,298,2024-05-19 02:21:00,2024-05-19 02:30:00,2024-05-19 02:52:00,50.989048,-114.023731,51.012846,-114.150516,7.92,14.59,1.0,completed,
9646,4011,1044,2024-05-13 01:28:00,2024-05-13 01:32:00,2024-05-13 02:49:00,45.562496,-73.522602,45.459355,-73.587113,32.93,86.8,1.75,completed,
9647,9855,1344,2024-10-02 00:07:00,2024-10-02 00:18:00,2024-10-02 01:16:00,53.514112,-113.461791,53.622032,-113.499917,24.0,37.1,1.0,completed,
9648,6696,755,2024-12-24 14:52:00,2024-12-24 14:58:00,2024-12-24 15:37:00,45.541805,-73.564094,45.494031,-73.496701,16.47,26.56,1.0,completed,
9649,8663,444,2024-11-01 13:11:00,2024-11-01 13:20:00,2024-11-01 14:18:00,44.671057,-63.510627,44.682376,-63.568783,27.2,41.58,1.0,completed,
9650,4769,797,2024-02-13 13:54:00,2024-02-13 14:04:00,2024-02-13 14:22:00,49.919247,-97.080378,49.835899,-97.167439,7.11,20.18,1.5,completed,
9651,4474,1065,2024-08-23 17:22:00,,,51.091378,-114.040436,51.116903,-114.113452,34.75,5.0,1.1,cancelled,rider_cancelled
9652,8697,1620,2024-06-13 07:35:00,2024-06-13 07:43:00,2024-06-13 08:13:00,53.597132,-113.468928,53.471036,-113.452762,14.82,30.31,1.25,completed,
9653,8675,1481,2024-09-22 08:46:00,2024-09-22 08:53:00,2024-09-22 09:06:00,45.490043,-73.642504,45.493907,-73.555576,5.28,16.34,1.5,completed,
9654,3317,1331,2024-03-19 18:56:00,2024-03-19 19:02:00,2024-03-19 20:00:00,43.605287,-79.337281,43.732842,-79.436853,25.05,48.21,1.25,completed,
9655,6509,99,2024-05-23 11:19:00,2024-05-23 11:22:00,2024-05-23 12:17:00,49.878969,-97.188533,49.844421,-97.154178,24.42,37.69,1.0,completed,
9656,6773,1117,2024-07-29 11:11:00,2024-07-29 11:19:00,2024-07-29 12:38:00,45.475398,-73.600991,45.424401,-73.518009,33.06,54.76,1.1,completed,
9657,8374,1880,2024-02-14 23:05:00,2024-02-14 23:15:00,2024-02-14 23:27:00,49.956724,-97.100036,49.918442,-97.179757,4.79,12.76,1.25,completed,
9658,5355,1925,2024-03-12 02:45:00,2024-03-12 02:51:00,2024-03-12 03:34:00,45.491975,-75.720027,45.361369,-75.639987,18.51,51.47,1.75,completed,
9659,3923,1128,2024-05-02 20:04:00,2024-05-02 20:11:00,2024-05-02 21:16:00,44.704815,-63.646666,44.599825,-63.504527,27.09,72.5,1.75,completed,
9660,5462,457,2024-11-13 08:52:00,2024-11-13 09:03:00,2024-11-13 09:54:00,51.020429,-114.011055,51.053183,-114.076326,22.18,34.55,1.0,completed,
9661,3428,2160,2024-08-06 00:37:00,2024-08-06 00:47:00,2024-08-06 01:03:00,45.547312,-73.587197,45.54808,-73.599812,6.78,16.24,1.25,completed,
9662,2909,230,2024-03-09 08:49:00,2024-03-09 08:56:00,2024-03-09 09:46:00,46.8718,-71.207725,46.873302,-71.143456,23.25,36.05,1.0,completed,
9663,4843,369,2024-08-17 07:40:00,,,53.512856,-113.505776,53.512653,-113.440974,21.02,5.0,1.0,cancelled,no_show
9664,2669,1039,2024-03-23 02:38:00,2024-03-23 02:49:00,2024-03-23 03:52:00,48.449786,-123.301234,48.379308,-123.429548,25.41,42.98,1.1,completed,
9665,3863,1871,2024-05-08 17:37:00,2024-05-08 17:44:00,2024-05-08 17:51:00,45.467006,-75.673724,45.448546,-75.638736,3.66,12.94,1.5,completed,
9666,9510,1691,2024-02-26 22:45:00,2024-02-26 22:48:00,2024-02-26 23:55:00,49.332232,-123.107622,49.320697,-123.084754,28.35,64.78,1.5,completed,
9667,9242,357,2024-08-17 23:14:00,2024-08-17 23:19:00,2024-08-18 00:18:00,49.352585,-123.177844,49.289819,-123.104168,24.28,41.24,1.1,completed,
9668,6494,614,2024-03-27 01:37:00,2024-03-27 01:40:00,2024-03-27 02:10:00,44.617409,-63.565687,44.642004,-63.648045,11.86,30.16,1.5,completed,
9669,8114,606,2024-09-07 09:27:00,2024-09-07 09:36:00,2024-09-07 11:00:00,43.671427,-79.403386,43.714924,-79.341275,37.24,69.55,1.25,completed,
9670,6314,705,2024-01-30 02:30:00,2024-01-30 02:35:00,2024-01-30 02:47:00,46.783499,-71.216471,46.800796,-71.285271,6.41,21.83,1.75,completed,
9671,7838,1032,2024-01-16 09:20:00,2024-01-16 09:28:00,2024-01-16 10:07:00,43.580043,-79.37884,43.658077,-79.329846,18.7,29.68,1.0,completed,
9672,2803,234,2024-04-14 16:39:00,2024-04-14 16:42:00,2024-04-14 17:42:00,46.789565,-71.218445,46.81111,-71.2686,24.02,40.84,1.1,completed,
9673,5652,510,2024-03-05 01:11:00,2024-03-05 01:20:00,2024-03-05 01:38:00,49.298748,-123.069634,49.357612,-123.10898,4.73,10.12,1.0,completed,
9674,4664,2010,2024-12-26 21:25:00,2024-12-26 21:33:00,2024-12-26 21:56:00,48.50061,-123.355995,48.507054,-123.366058,9.41,16.67,1.0,completed,
9675,7107,1535,2024-11-29 14:35:00,2024-11-29 14:45:00,2024-11-29 15:18:00,43.731829,-79.441156,43.64528,-79.438068,13.65,45.22,2.0,completed,
9676,7033,2344,2024-01-31 17:55:00,2024-01-31 18:06:00,2024-01-31 19:05:00,44.591046,-63.497226,44.678965,-63.500858,23.23,36.02,1.0,completed,
9677,5160,792,2024-05-06 02:32:00,2024-05-06 02:44:00,2024-05-06 03:25:00,49.356791,-123.096095,49.34228,-123.085531,16.2,26.18,1.0,completed,
9678,5948,1831,2024-12-20 10:13:00,2024-12-20 10:20:00,2024-12-20 11:03:00,49.274596,-123.097412,49.290759,-123.098529,16.01,28.51,1.1,completed,
9679,8638,1256,2024-06-06 06:16:00,2024-06-06 06:19:00,2024-06-06 06:55:00,48.40828,-123.333697,48.502498,-123.300892,13.29,33.16,1.5,completed,
9680,2913,1111,2024-03-02 13:49:00,2024-03-02 13:55:00,2024-03-02 14:54:00,53.602703,-113.551001,53.507384,-113.54076,27.75,46.59,1.1,completed,
9681,4953,398,2024-07-13 06:29:00,,,49.83214,-97.086899,49.966563,-97.213001,6.24,5.0,1.0,cancelled,rider_cancelled
9682,7446,75,2024-12-15 11:20:00,2024-12-15 11:26:00,2024-12-15 12:54:00,45.440392,-73.611166,45.524668,-73.59875,37.76,84.55,1.5,completed,
9683,6204,333,2024-12-07 00:25:00,2024-12-07 00:33:00,2024-12-07 01:09:00,45.393547,-75.746861,45.440169,-75.734609,17.62,28.17,1.0,completed,
9684,5670,1933,2024-08-08 01:02:00,2024-08-08 01:10:00,2024-08-08 02:31:00,45.429616,-75.685054,45.491952,-75.762871,33.26,55.07,1.1,completed,
